customer_id,first_name,last_name,email,phone,home_club_id,membership_tier,member_since,lifetime_spend,total_visits,avg_basket_size,last_visit_date,spend_grocery,spend_fresh_produce,spend_meat_seafood,spend_bakery,spend_frozen_foods,spend_beverages,spend_household,spend_electronics,spend_health_beauty,spend_home_garden,spend_apparel,spend_gas_station
BJ-0103880,Kimberly,Garcia,richmondryan@example.org,+1-570-767-0430x241,1006,Club,2021-08-02,13587.68,24,566.15,2025-12-30,2415.29,820.61,1593.69,765.73,961.83,1802.27,2254.53,871.6,725.34,495.26,397.64,686.45
BJ-0103881,Alexander,Adams,jamiehampton@example.com,315-618-1342x8815,1007,Business,2018-04-22,40186.6,283,142.0,2026-01-12,7709.0,3963.51,6380.62,2338.23,3060.97,3949.66,4788.44,2482.94,2162.18,1333.86,1407.73,2472.98
BJ-0103882,Ashley,Humphrey,nguyensteven@example.net,001-699-315-5728x768,1004,Inner Circle,2019-05-10,46906.04,384,122.15,2026-01-17,10143.04,2914.94,6268.33,3050.78,3813.61,6010.31,7627.98,3327.01,2568.17,2483.96,1585.64,2356.92
BJ-0103883,David,Peters,twilson@example.org,(524)434-1917x3959,1004,Club,2023-08-30,6599.65,33,199.99,2025-12-25,1222.8,677.72,1045.08,454.58,594.4,572.36,923.15,439.46,286.56,356.41,139.94,357.89
BJ-0103884,Joseph,Bradshaw,rogersluis@example.net,(832)318-2700x6268,1009,Club,2024-01-07,4017.17,57,70.48,2026-01-17,737.29,227.52,545.63,248.25,225.77,282.8,629.68,287.4,214.55,186.6,138.75,219.24
BJ-0103885,Kimberly,Evans,cbarnes@example.net,579.589.8962x8674,1014,Inner Circle,2024-02-14,6712.02,97,69.2,2025-10-16,1125.87,511.4,876.18,342.69,590.49,612.17,614.56,418.93,320.22,266.81,242.56,303.48
BJ-0103886,Dawn,Tran,lori25@example.net,704.596.2525x58031,1005,Club,2022-01-16,24028.96,155,155.03,2025-11-08,4094.7,1436.94,3005.63,1360.66,1514.22,1862.41,2183.62,2230.29,1626.55,1294.92,912.59,1155.71
BJ-0103887,Jason,Irwin,charleskelly@example.org,548-357-5174,1006,Inner Circle,2021-04-21,29174.42,169,172.63,2025-09-12,7641.97,2106.05,2533.29,1630.76,2288.95,3820.61,2700.54,2606.33,1827.48,1524.32,656.51,1820.35
BJ-0103888,Sandra,Jenkins,strongshelly@example.net,414.757.2654,1012,Inner Circle,2021-05-01,36329.38,290,125.27,2025-08-21,10023.8,2869.99,5347.02,2191.62,2851.8,3696.23,4946.33,2388.65,1915.71,1358.79,827.16,1526.48
BJ-0103889,Jo,Smith,hudsonsandra@example.net,461-716-0810x745,1004,Club,2025-08-27,922.94,6,153.82,2026-01-10,253.55,65.15,103.25,32.6,99.36,104.26,101.73,59.13,53.16,28.32,22.2,48.65
BJ-0103890,Sharon,Powell,bob85@example.com,710-680-3061,1023,Inner Circle,2017-09-15,85483.35,380,224.96,2025-11-27,16626.64,7194.79,13502.66,5014.46,8512.95,8548.82,11237.31,5113.77,3207.72,4474.89,2705.35,3317.92
BJ-0103891,Luis,Medina,wrightsteven@example.org,001-211-894-2710x03666,1018,Business,2021-11-18,15722.95,174,90.36,2025-12-23,3143.96,1461.63,2510.99,786.01,1427.43,2157.0,2594.16,1467.33,827.19,692.27,627.75,931.79
BJ-0103892,Kaitlyn,Harvey,juarezbrandy@example.net,+1-456-906-9559x91524,1013,Inner Circle,2016-07-28,40144.11,380,105.64,2026-01-07,8719.31,2920.59,6597.28,2099.65,3321.3,4052.32,5259.54,2355.55,1471.2,1643.5,1488.18,2134.82
BJ-0103893,Cathy,Garcia,rogerspatricia@example.net,(644)731-6230x0300,1010,Inner Circle,2022-05-11,19945.69,189,105.53,2026-01-10,5580.84,1871.54,2807.45,1095.8,2117.8,1799.0,3104.76,1224.96,1378.67,1015.07,419.87,739.74
BJ-0103894,Terri,Rose,jamessmith@example.net,(888)988-3114x9638,1008,Inner Circle,2023-05-14,10120.7,138,73.34,2025-12-27,1755.93,802.51,1396.17,408.72,690.49,961.55,1683.14,927.35,678.52,526.01,331.3,451.98
BJ-0103895,Margaret,Hill,daniellarson@example.org,506.422.1789x4260,1006,Club,2023-02-03,3147.65,57,55.22,2025-12-29,595.46,265.35,501.0,187.97,319.76,338.09,408.22,327.89,126.26,172.89,100.49,146.06
BJ-0103896,Patricia,Bates,mooremonique@example.com,325-294-2839x8112,1014,Inner Circle,2014-03-25,59839.42,566,105.72,2026-01-13,13409.83,4847.71,5075.35,3327.25,3720.25,4243.04,5527.08,3995.67,3111.35,2937.7,2442.79,2691.76
BJ-0103897,Alexander,Holden,gabrielleleonard@example.org,001-336-902-5673x229,1003,Club,2022-09-24,7155.07,72,99.38,2026-01-05,1929.51,586.67,816.06,434.06,539.69,935.61,1007.13,418.3,390.63,365.11,291.63,326.24
BJ-0103898,Jacob,Suarez,maria40@example.net,643.268.8691,1016,Business,2018-11-19,22592.62,435,51.94,2025-12-29,6061.03,1623.14,1971.28,921.54,2361.99,3112.64,3050.27,2188.57,1450.74,753.3,735.3,1532.58
BJ-0103899,Robert,Heath,mmcdaniel@example.org,001-509-603-8755x6761,1003,Business,2019-10-10,104252.95,410,254.28,2026-01-02,22132.02,8707.32,9878.86,5060.11,6713.35,9285.75,8813.31,8068.72,6095.7,4925.27,3101.08,6310.54
BJ-0103900,James,Hill,joe04@example.com,742-672-0513,1002,Club,2021-12-18,8758.41,70,125.12,2025-12-25,1541.32,646.03,969.99,454.96,904.09,911.75,888.96,524.38,413.7,283.81,337.64,611.55
BJ-0103901,Monique,Sherman,schneiderchristopher@example.org,442.756.1962x32686,1013,Inner Circle,2023-08-09,20526.01,114,180.05,2025-12-30,5243.06,1974.52,2978.83,1213.95,1650.79,2322.34,2787.66,1767.58,1152.26,804.3,723.42,881.49
BJ-0103902,Thomas,Wells,kellymichael@example.org,948.631.0344x69430,1007,Inner Circle,2015-02-16,47785.1,611,78.21,2025-12-27,11469.78,3057.94,5667.88,2264.91,3263.41,5113.9,5471.3,4708.45,2741.15,1980.93,1580.97,2393.62
BJ-0103903,Wayne,Delgado,brandonsweeney@example.com,001-868-712-7888x90122,1018,Inner Circle,2025-04-15,5099.42,37,137.82,2026-01-19,1049.47,379.8,653.31,301.27,461.28,577.6,471.17,493.75,305.5,159.31,111.76,353.89
BJ-0103904,Brent,Bryan,catherinetorres@example.org,3524030657,1003,Club,2021-06-30,23713.79,152,156.01,2026-01-17,6425.74,2161.69,2891.24,1574.72,2143.42,2845.6,3240.25,1552.98,932.78,1078.69,953.16,1629.8
BJ-0103905,Jared,Holden,william80@example.org,360.649.4742,1015,Inner Circle,2020-10-09,12169.88,250,48.68,2026-01-01,3313.3,1253.89,1859.02,631.72,1068.45,1384.24,1322.79,882.36,502.56,531.65,297.36,511.62
BJ-0103906,Heather,Rojas,shawncastro@example.net,+1-804-457-6922,1004,Inner Circle,2016-03-03,63956.86,242,264.28,2025-12-29,16847.32,6764.36,8991.15,4198.7,4265.46,5139.54,9484.95,7126.1,3844.93,1857.1,1590.06,2792.53
BJ-0103907,Miranda,Gill,castilloeric@example.com,(999)695-9053x04431,1006,Inner Circle,2018-05-01,26323.79,187,140.77,2026-01-07,7103.89,2272.21,4087.51,935.55,2649.12,3140.72,4371.76,1643.17,1513.43,752.68,750.14,1507.08
BJ-0103908,Shelby,Norton,christine07@example.org,9975407339,1001,Club,2025-04-12,1589.18,16,99.32,2026-01-02,225.77,137.38,148.49,86.85,113.96,142.26,241.0,152.34,101.66,63.41,37.12,98.09
BJ-0103909,Angel,Riley,elizabethhinton@example.net,(883)598-5914x69366,1001,Club,2022-09-08,13180.3,42,313.82,2025-08-11,2457.03,1435.48,2028.56,705.99,1428.32,1066.61,1213.88,1022.03,918.43,702.56,338.21,890.33
BJ-0103910,Autumn,Williams,masonaaron@example.com,921.589.5141,1001,Inner Circle,2021-01-20,40259.68,238,169.16,2026-01-11,9086.43,2843.74,4310.6,1565.58,3217.96,2991.13,5693.94,2807.73,2650.72,1234.3,1430.54,2635.85
BJ-0103911,Philip,Hayes,gibsonjessica@example.com,250-275-6868x0477,1006,Club,2022-06-11,11524.39,76,151.64,2026-01-16,2090.22,1087.7,1065.43,511.51,748.48,1192.82,1874.9,1235.96,575.64,599.42,346.43,568.35
BJ-0103912,James,Gibbs,barbara87@example.org,001-713-692-1170,1015,Inner Circle,2015-02-04,31661.61,403,78.56,2026-01-19,6698.24,1941.26,3523.69,1921.53,2074.55,3593.56,2858.84,1910.21,1877.98,1766.49,906.65,1790.47
BJ-0103913,Daniel,Hess,driley@example.net,001-338-592-6948,1007,Inner Circle,2018-09-22,43706.88,387,112.94,2026-01-08,11641.6,3696.67,4124.04,1954.29,4864.86,4287.39,7288.07,3783.32,2616.08,1493.65,1824.01,1542.89
BJ-0103914,Stephanie,Lawrence,joan40@example.net,+1-805-745-3042x14316,1003,Club,2024-05-21,7163.61,73,98.13,2026-01-12,1254.13,724.64,654.99,311.66,423.31,693.1,1020.71,600.05,385.58,315.91,184.03,334.35
BJ-0103915,Nicole,Mejia,andrew64@example.org,(598)416-8783,1016,Inner Circle,2015-06-06,25610.72,455,56.29,2025-12-04,4618.78,1890.55,3498.58,1092.97,1636.9,2950.72,4296.81,2857.01,1722.87,761.61,948.88,1240.74
BJ-0103916,Andrew,Lambert,william47@example.org,001-515-851-5219,1019,Club,2022-12-14,12398.72,101,122.76,2025-12-25,2620.55,713.28,1741.23,848.55,846.13,1221.6,1939.13,740.26,572.82,674.02,460.6,469.07
BJ-0103917,Jacqueline,Nichols,zthomas@example.org,461.224.2044x1568,1004,Business,2023-08-23,3824.51,128,29.88,2025-12-28,775.07,363.05,489.88,256.39,323.65,323.27,588.43,380.97,160.93,189.67,106.2,209.53
BJ-0103918,Erin,Larson,ashley94@example.net,4185989266,1012,Club,2025-01-16,1413.98,18,78.55,2025-12-26,234.93,89.59,216.24,94.17,138.94,120.71,160.59,113.29,55.64,49.62,51.27,88.21
BJ-0103919,Debbie,Cole,hunterrobert@example.com,001-700-722-9570x3493,1018,Club,2024-10-30,1634.99,36,45.42,2026-01-12,433.43,153.24,207.72,63.36,104.86,140.07,167.35,172.77,111.12,64.87,41.22,72.89
BJ-0103920,Paul,Castillo,mlong@example.net,668.891.9520,1007,Club,2022-02-11,18259.85,64,285.31,2025-12-25,3618.38,1766.67,1666.92,801.17,1196.6,2205.46,2888.3,1655.19,1064.12,813.43,609.91,774.5
BJ-0103921,Justin,Wallace,daniel46@example.org,+1-334-641-9012x8029,1011,Inner Circle,2022-06-09,8034.06,214,37.54,2025-12-29,1444.19,614.89,1248.66,351.7,687.34,976.66,1300.57,464.81,499.48,280.1,310.33,322.7
BJ-0103922,Susan,Thomas,woodardjonathan@example.org,755-497-2056,1003,Inner Circle,2016-06-19,72907.11,489,149.09,2026-01-08,10820.18,6461.5,6301.31,3727.84,4647.62,8424.21,7625.02,5513.49,4491.59,3273.71,2638.32,4328.87
BJ-0103923,Cassandra,Curry,marshalltiffany@example.net,2968708338,1002,Club,2021-11-28,11108.57,126,88.16,2026-01-17,2349.9,1075.5,1236.55,724.3,889.12,1034.84,1411.17,940.91,722.6,370.49,354.3,704.27
BJ-0103924,Joe,Wall,vickiwebb@example.net,+1-391-572-3528x815,1002,Club,2023-11-13,15186.93,35,433.91,2026-01-04,3486.3,1137.83,1835.55,801.28,1214.85,1851.59,1903.45,1528.86,772.32,443.0,592.95,921.52
BJ-0103925,Gavin,Porter,johnsonjason@example.net,570.443.1345x5163,1008,Inner Circle,2019-04-02,19508.5,475,41.07,2026-01-14,3399.97,1867.26,2175.12,1078.83,1354.4,2540.52,2776.41,2171.96,1275.5,619.92,699.07,877.66
BJ-0103926,Scott,Floyd,williamssteven@example.com,001-898-211-1809x816,1006,Business,2022-02-01,52277.48,101,517.6,2026-01-20,9463.98,3844.54,8011.77,2991.17,3466.88,4373.57,4882.55,4155.73,2701.77,1977.13,1529.4,2946.4
BJ-0103927,Andrea,Liu,baldwineric@example.org,571-543-8401x1540,1010,Business,2023-11-06,42122.19,84,501.45,2026-01-07,7826.16,4584.62,3885.31,2761.82,2646.99,4842.41,6682.31,2609.4,2947.89,1747.77,1318.43,1979.75
BJ-0103928,Roger,Silva,hobbsstephen@example.com,530-296-2771x86986,1012,Inner Circle,2025-04-05,1759.06,60,29.32,2026-01-09,384.47,109.31,272.28,92.15,140.42,170.31,263.72,106.48,105.0,80.63,52.58,120.14
BJ-0103929,Gregory,Brown,jessica27@example.net,853-479-5696x8260,1018,Inner Circle,2015-05-23,92871.14,721,128.81,2026-01-05,13828.66,8754.21,15488.4,5484.85,6915.06,9793.93,15546.33,7691.47,5811.17,3074.49,3590.2,3823.71
BJ-0103930,Kurt,Cole,angela30@example.org,250.403.7660,1012,Inner Circle,2020-10-12,14867.25,240,61.95,2026-01-14,2367.5,1163.0,1859.17,571.91,1198.62,1988.31,1991.01,1088.98,618.25,629.61,387.13,1010.83
BJ-0103931,Mark,Clark,erika10@example.com,297.631.7367x23101,1019,Club,2025-03-09,1842.49,14,131.61,2026-01-17,454.5,191.74,285.63,93.81,175.68,248.87,251.59,136.36,69.7,57.36,57.28,103.5
BJ-0103932,Barbara,Kelly,wrightdaniel@example.org,230.481.6348x1105,1011,Club,2025-09-05,846.9,7,120.99,2026-01-16,189.31,58.39,122.89,56.12,57.38,105.14,128.54,61.96,44.47,33.56,22.24,44.92
BJ-0103933,Stephanie,Lang,deborah72@example.com,995-584-3612,1018,Business,2024-03-24,13905.75,135,103.01,2026-01-13,3866.21,1088.17,1702.34,690.85,1202.85,1868.58,1294.09,1085.89,660.3,428.26,518.59,554.11
BJ-0103934,Lauren,Sandoval,james82@example.org,308.557.6236x23916,1010,Club,2025-07-25,2068.39,9,229.82,2026-01-07,475.42,125.36,286.26,77.26,222.13,268.47,177.81,140.6,113.6,60.51,82.95,137.45
BJ-0103935,Aaron,Collins,sherri52@example.com,(487)208-8063x5729,1011,Club,2026-01-19,29.25,1,29.25,2026-01-01,6.08,1.82,4.36,1.84,3.04,2.14,4.09,3.07,1.37,1.47,0.62,1.7
BJ-0103936,John,Velazquez,victoriathompson@example.org,(771)264-3169,1012,Business,2024-05-29,12142.86,91,133.44,2025-12-31,3275.44,862.57,1813.48,697.28,1030.36,1231.9,1951.89,1120.89,578.49,527.75,395.57,797.72
BJ-0103937,Joseph,Hodges,ballardronald@example.org,+1-901-622-1258x4723,1001,Inner Circle,2014-10-12,53008.91,415,127.73,2025-09-24,7984.54,3236.34,5006.09,3689.76,5178.97,5227.05,8847.81,4631.95,3352.58,1596.44,2158.83,3622.53
BJ-0103938,William,Mccullough,kathleenortiz@example.net,9223509135,1005,Club,2023-08-18,6199.96,74,83.78,2026-01-17,1143.71,553.71,730.9,375.79,358.28,522.99,997.16,362.91,320.61,205.09,231.61,329.78
BJ-0103939,Hunter,Bryan,kristin57@example.org,001-795-421-0460,1008,Club,2022-02-17,13777.58,173,79.64,2026-01-11,2646.67,1371.96,1163.02,922.04,1231.2,1509.93,1806.77,802.34,940.04,680.55,496.42,820.31
BJ-0103940,Emily,Greer,amanning@example.net,001-814-394-3405x013,1012,Club,2023-01-28,9103.47,90,101.15,2025-12-25,1458.66,542.75,1062.89,429.88,572.89,923.42,927.6,561.39,421.19,426.76,198.29,537.23
BJ-0103941,Erica,Gillespie,shawn54@example.net,001-752-235-5897x295,1015,Business,2024-09-14,6428.55,87,73.89,2025-12-31,1179.4,415.12,857.9,413.2,428.53,899.76,608.63,374.07,379.33,245.71,225.51,265.72
BJ-0103942,Dylan,Jones,stonedawn@example.org,940-499-2293x46629,1002,Club,2022-10-21,4685.96,115,40.75,2026-01-01,894.31,382.36,768.14,286.69,438.0,370.16,622.44,488.1,283.16,146.45,164.47,296.0
BJ-0103943,Angela,Gomez,jennifer95@example.com,(463)548-5500,1015,Club,2022-11-20,5193.67,56,92.74,2026-01-19,1116.93,423.73,458.32,305.93,330.51,451.63,854.32,357.96,253.01,285.02,190.9,305.48
BJ-0103944,Jessica,Murray,brookegray@example.com,001-682-286-6198x28590,1005,Inner Circle,2022-04-06,25332.46,232,109.19,2025-12-22,3744.18,1526.67,3857.91,1258.02,2619.3,3173.0,3314.47,2481.95,1013.6,844.35,980.25,1189.22
BJ-0103945,Danielle,Davies,laurenwilson@example.org,801.530.1132,1009,Inner Circle,2019-01-30,36384.9,124,293.43,2025-12-23,7389.28,2173.45,5460.89,1984.61,3924.41,4138.08,6027.66,2605.52,1719.08,1450.05,989.75,2286.72
BJ-0103946,Robert,Evans,hsimmons@example.com,234.681.5391x2219,1004,Club,2022-04-16,26133.48,71,368.08,2026-01-07,5112.14,2920.59,3155.3,1301.18,2331.95,3378.21,3774.19,2578.13,1808.2,1314.45,805.22,1515.32
BJ-0103947,Diane,Morales,robert04@example.org,(244)246-9442x11067,1007,Inner Circle,2016-05-14,64912.78,542,119.77,2026-01-18,13993.86,5942.33,9375.56,2354.6,4296.03,8649.29,9745.16,3875.31,4061.52,3452.95,1590.88,2414.26
BJ-0103948,Michelle,Perez,yschroeder@example.net,651-687-1040,1009,Inner Circle,2025-06-20,4711.15,33,142.76,2025-12-28,710.27,373.49,532.92,264.31,322.38,383.51,454.92,345.75,307.27,184.31,187.11,288.13
BJ-0103949,Katherine,Valenzuela,kperez@example.net,001-922-284-0144,1003,Club,2025-09-13,1211.94,6,201.99,2025-12-29,281.29,91.56,107.62,58.5,127.9,144.76,141.1,82.15,66.43,65.67,40.22,80.14
BJ-0103950,Matthew,Snyder,markbrown@example.com,263-218-9275,1006,Business,2023-08-17,22042.3,88,250.48,2026-01-18,3345.8,1540.05,2659.46,1457.97,1269.81,2773.29,2363.94,1978.03,1063.5,780.01,697.77,1060.38
BJ-0103951,Mary,Rubio,curtislopez@example.net,9052067481,1011,Inner Circle,2019-01-06,33385.6,423,78.93,2026-01-11,8481.49,2171.56,5541.71,1479.8,2005.63,3361.5,3313.6,3336.12,1302.85,1386.87,759.76,2218.64
BJ-0103952,Sarah,Suarez,timothystrickland@example.net,001-681-730-1217x0994,1007,Inner Circle,2016-06-22,26038.35,374,69.62,2026-01-09,6455.84,1648.56,3226.52,1030.11,2610.04,3253.52,2910.57,1936.49,1457.45,1456.16,1082.96,1199.03
BJ-0103953,Cameron,Scott,lopezcaitlin@example.com,269-818-5361,1022,Club,2025-06-09,2749.38,16,171.84,2025-08-04,599.67,164.04,332.37,131.58,233.31,232.92,335.26,158.49,110.58,144.07,79.56,137.51
BJ-0103954,Randy,Chapman,lhooper@example.com,001-789-912-7177x326,1010,Club,2023-07-20,3288.81,65,50.6,2026-01-05,689.09,201.29,528.44,159.61,289.51,447.63,357.79,216.96,214.72,140.16,117.08,127.84
BJ-0103955,Bruce,Cooper,wayneroberts@example.com,+1-986-231-8552x56767,1008,Club,2023-09-22,11899.45,72,165.27,2026-01-17,2090.13,848.45,1405.17,625.07,1326.27,1286.93,1466.49,1092.66,731.16,659.5,499.3,775.03
BJ-0103956,Sandra,Martinez,hendersonkaitlyn@example.com,+1-811-853-4052x426,1004,Business,2020-08-16,42012.61,388,108.28,2026-01-13,11253.65,3547.29,4827.33,2407.31,3896.79,5668.14,5545.94,4420.2,1934.3,1226.34,1267.25,1764.36
BJ-0103957,Robert,Simmons,williamstanner@example.org,916.204.1379x64049,1019,Club,2023-11-27,7344.87,56,131.16,2026-01-17,1247.78,421.13,989.9,424.96,793.44,948.49,1095.76,699.36,368.09,306.17,274.45,297.9
BJ-0103958,Cody,Allen,jonesmichael@example.net,601.783.0784x9082,1016,Inner Circle,2016-08-01,87006.2,646,134.68,2025-12-29,17307.72,6093.17,13823.46,4499.43,9685.51,9958.58,9724.67,6330.97,5157.76,3285.05,2882.19,4769.11
BJ-0103959,Janice,Roberts,samanthajohnson@example.org,5227393540,1016,Club,2022-12-09,8052.55,37,217.64,2025-11-03,2143.0,729.03,717.4,545.21,639.09,940.45,1325.27,691.75,450.41,267.98,300.67,428.86
BJ-0103960,James,Castro,todd78@example.org,(719)665-7351,1007,Inner Circle,2019-06-20,32965.7,199,165.66,2025-12-28,6959.95,2731.7,3221.2,2202.23,2968.25,3741.58,3097.61,2687.22,1826.53,1775.54,1094.03,2259.76
BJ-0103961,Emily,Hamilton,bpadilla@example.com,771-624-3468x348,1022,Club,2025-12-17,342.61,2,171.3,2026-01-02,54.97,33.41,40.76,12.15,24.74,33.59,41.38,22.48,19.38,17.71,12.15,21.57
BJ-0103962,Gina,Copeland,johnsonmegan@example.org,(269)373-6063,1001,Club,2024-01-07,3544.7,41,86.46,2025-09-13,741.18,278.74,582.91,164.15,330.41,376.43,410.58,327.75,141.41,171.98,118.09,219.63
BJ-0103963,April,Moore,currychristina@example.net,(878)533-2859,1020,Club,2023-04-01,18177.7,58,313.41,2026-01-17,4889.53,1149.93,2235.79,1148.64,1170.39,1578.34,2371.75,1142.05,850.34,770.95,683.86,736.55
BJ-0103964,Charles,Bruce,hortontina@example.com,(515)813-8222x629,1016,Inner Circle,2024-10-09,6296.55,45,139.92,2025-12-31,1245.98,532.89,803.43,343.3,641.05,629.51,642.93,629.68,436.19,198.49,166.67,435.77
BJ-0103965,Jerome,Hill,vmathis@example.org,3485825267,1005,Business,2024-02-28,6457.27,110,58.7,2026-01-06,1184.26,390.42,906.9,448.91,417.0,735.5,625.57,443.51,348.54,352.52,200.03,327.82
BJ-0103966,Christopher,Shaw,nancy94@example.net,818.882.9917x807,1015,Inner Circle,2023-09-05,8792.27,88,99.91,2026-01-06,2305.18,731.96,1409.14,603.63,510.28,1140.1,1035.81,982.37,413.25,451.3,225.32,593.98
BJ-0103967,Michael,Stone,gallowaystephanie@example.com,387-400-1365,1018,Inner Circle,2015-03-30,79455.84,340,233.69,2026-01-01,18702.04,6215.29,9833.16,3448.3,6306.97,10685.0,9241.27,8847.61,4075.51,3605.15,1676.31,3300.97
BJ-0103968,James,Griffin,allenkyle@example.com,(359)485-6842,1004,Club,2021-12-23,4778.78,81,59.0,2025-12-23,1249.36,468.24,540.29,175.35,477.09,415.94,505.37,383.1,269.04,138.41,183.22,172.97
BJ-0103969,Carolyn,Stewart,lisa14@example.org,5194426736,1012,Club,2021-09-14,7967.59,77,103.48,2026-01-18,1172.28,832.62,1132.42,464.82,885.36,855.14,718.18,547.96,323.65,433.07,188.67,285.15
BJ-0103970,Daniel,Allen,everettjose@example.org,4807453100,1018,Inner Circle,2017-12-19,29552.23,334,88.48,2026-01-15,6651.51,1790.48,2607.98,1224.54,2526.6,3201.82,3437.43,2427.89,1504.82,1206.06,785.84,1209.64
BJ-0103971,Nathan,Graves,fgraham@example.com,335-995-1846,1018,Club,2024-02-07,1554.58,54,28.79,2025-09-06,379.2,103.03,190.55,73.36,134.75,140.61,176.9,159.51,96.71,61.25,35.84,69.96
BJ-0103972,Madeline,Thomas,lynchcarolyn@example.com,(541)598-7833,1009,Business,2019-04-03,84035.08,397,211.68,2025-12-31,11907.11,5174.28,7801.85,5052.04,8754.15,8974.92,13089.18,6455.79,3240.93,2962.38,1973.02,5546.44
BJ-0103973,Tammy,Oliver,ewise@example.org,(952)220-2279x617,1002,Business,2018-07-01,42959.45,485,88.58,2025-09-17,10082.06,4043.97,4599.97,2169.6,4583.72,3629.34,5512.7,3182.61,2651.69,1751.65,1211.36,2395.18
BJ-0103974,Amanda,Arnold,hannah72@example.net,001-348-889-8331,1018,Club,2021-03-22,7493.37,86,87.13,2026-01-15,1393.88,620.17,1018.75,296.31,723.16,653.05,702.05,460.75,346.11,277.04,247.42,382.4
BJ-0103975,Arthur,Taylor,dawn40@example.net,(705)264-3290x0889,1015,Club,2023-10-22,4809.78,23,209.12,2026-01-01,1057.83,438.2,727.73,310.22,360.66,476.88,730.76,326.09,327.04,247.56,145.54,254.82
BJ-0103976,Victor,White,aaron63@example.net,(522)398-2250x53865,1007,Business,2024-06-24,10154.75,98,103.62,2025-12-24,2221.34,618.99,1180.83,507.44,854.61,1039.12,1416.71,1052.06,580.0,394.47,378.04,598.68
BJ-0103977,Joseph,Holt,vickiarmstrong@example.org,444.946.2042x45797,1003,Club,2021-09-13,15312.54,109,140.48,2025-09-10,4265.02,1439.44,1384.55,690.35,1651.05,2123.77,1573.61,1281.14,734.24,518.64,439.94,765.43
BJ-0103978,John,Caldwell,margaretmiller@example.net,408.229.3807x43857,1007,Club,2022-01-05,30713.02,140,219.38,2025-12-24,7852.39,2099.21,4277.42,1955.49,2992.96,3650.33,5015.78,3002.39,1600.77,1607.6,926.81,1931.77
BJ-0103979,Christopher,Jordan,arroyologan@example.com,(873)737-6107x27787,1010,Business,2019-12-01,121516.99,262,463.81,2025-12-26,26890.03,11594.84,13717.27,8504.08,9998.55,12545.97,14197.21,8992.78,8350.28,6702.3,4970.85,5625.9
BJ-0103980,Tiffany,Young,robert57@example.org,(802)411-9250x583,1014,Club,2025-11-12,700.27,5,140.05,2026-01-13,175.1,61.86,87.68,25.89,76.28,57.99,61.24,52.93,30.14,29.12,28.3,47.95
BJ-0103981,Kayla,Little,samantha55@example.net,(567)446-9344,1010,Inner Circle,2018-01-02,28844.92,353,81.71,2025-12-23,4660.64,2460.46,3565.56,1022.33,1795.22,2865.96,4378.17,2489.4,1703.99,1175.14,835.59,1927.02
BJ-0103982,Andrea,Griffin,marianoble@example.org,(673)222-0448,1001,Club,2024-11-03,3283.83,16,205.24,2026-01-20,589.7,324.88,409.65,194.5,189.29,307.04,373.75,228.89,158.06,125.5,134.07,212.53
BJ-0103983,Michael,Evans,phillip22@example.com,001-992-981-7272x4334,1002,Club,2024-04-07,3950.58,67,58.96,2025-12-22,825.28,284.71,365.39,257.27,362.55,318.53,430.41,394.56,243.42,184.05,90.69,227.43
BJ-0103984,Michelle,Patel,justin76@example.org,+1-782-855-9948x4827,1001,Inner Circle,2016-01-24,76509.41,352,217.36,2025-07-28,18888.68,4620.29,8761.88,5083.76,8129.57,7274.1,10314.48,5128.15,2885.13,3780.26,1618.37,4897.33
BJ-0103985,Travis,Ayala,stephanie30@example.org,471.606.2359x16931,1015,Club,2022-11-16,6191.37,55,112.57,2026-01-08,1256.88,639.21,563.81,228.58,585.71,551.53,1039.79,691.48,355.98,253.6,131.04,347.13
BJ-0103986,Joshua,Farmer,lnunez@example.com,(365)566-0207x6245,1001,Inner Circle,2022-12-27,15897.39,116,137.05,2026-01-15,3458.77,1601.02,2484.26,591.35,1342.92,2080.57,1430.35,913.34,582.57,859.73,467.12,589.93
BJ-0103987,Daniel,Molina,soconnor@example.net,657.794.9418x44265,1012,Club,2024-09-14,2663.89,18,147.99,2026-01-08,724.79,297.73,304.05,183.09,183.74,336.03,389.55,155.34,117.41,103.28,56.76,181.58
BJ-0103988,Micheal,Rich,joseph41@example.com,774.949.1502x22951,1008,Club,2022-03-02,9830.62,112,87.77,2026-01-19,2691.93,602.96,1279.41,453.6,961.63,1124.99,848.63,900.17,593.29,487.38,390.37,669.33
BJ-0103989,Charles,Park,adam89@example.org,290-287-6991x5748,1001,Club,2025-09-28,387.97,3,129.32,2026-01-06,89.78,30.81,45.42,18.68,39.67,40.29,45.61,40.54,13.6,14.33,13.64,15.0
BJ-0103990,Theresa,Pineda,warrenalexander@example.net,(567)682-2490,1004,Inner Circle,2017-09-06,90754.18,397,228.6,2026-01-06,24682.45,6149.82,11139.57,6194.31,6108.92,7906.53,11268.73,5616.07,3430.89,3309.83,2178.28,4531.6
BJ-0103991,Joseph,Guzman,stephen22@example.net,555-915-6249,1019,Club,2021-09-16,6094.89,63,96.74,2025-11-27,1343.27,425.62,546.03,225.85,363.92,527.94,885.61,393.86,268.31,317.39,183.91,222.14
